"id","status_group"
61572,"functional"
18543,"functional"
56348,"non functional"
66707,"functional"
7133,"functional"
46267,"non functional"
68267,"non functional"
37601,"non functional"
31118,"functional"
54582,"non functional"
50499,"functional"
73245,"functional"
43554,"non functional"
44886,"functional"
58787,"functional"
65470,"non functional"
66541,"non functional"
62766,"non functional"
29942,"functional"
65418,"non functional"
36825,"functional"
24795,"functional"
34639,"non functional"
25307,"functional"
6492,"functional"
71237,"non functional"
14515,"non functional"
12655,"non functional"
9102,"functional"
55517,"non functional"
57681,"functional"
7417,"functional"
4109,"non functional"
23934,"functional"
61236,"functional"
69600,"non functional"
7298,"non functional"
53236,"non functional"
45783,"functional"
60624,"non functional"
1003,"functional"
68752,"functional"
63430,"non functional"
50781,"functional"
73116,"functional"
55839,"non functional"
36337,"non functional"
60805,"non functional"
39460,"functional"
8652,"non functional"
2082,"functional"
33838,"functional"
30167,"non functional"
58613,"functional"
59808,"functional"
40549,"non functional"
51032,"non functional"
4970,"non functional"
31718,"functional"
7448,"non functional"
33039,"functional"
18162,"functional"
54947,"non functional"
25673,"functional"
7034,"functional"
39121,"non functional"
16592,"non functional"
58164,"non functional"
11108,"functional"
57046,"non functional"
65501,"functional"
15535,"functional"
39945,"non functional"
62107,"functional"
19229,"functional"
18398,"non functional"
60414,"non functional"
22608,"non functional"
72902,"functional"
14785,"non functional"
56454,"functional"
31862,"functional"
68861,"non functional"
2418,"functional"
74010,"functional"
63813,"non functional"
27645,"non functional"
73011,"non functional"
9092,"functional"
66593,"non functional"
16257,"functional"
37407,"functional"
38761,"non functional"
73633,"functional"
54435,"functional"
3892,"non functional"
30201,"non functional"
66363,"non functional"
73327,"functional"
32743,"non functional"
5390,"functional"
33240,"functional"
32675,"non functional"
37836,"functional"
67404,"functional"
28539,"non functional"
66098,"non functional"
1420,"non functional"
15260,"functional"
59666,"non functional"
59841,"functional"
70159,"functional"
32808,"non functional"
6351,"functional"
39453,"functional"
8670,"non functional"
46548,"non functional"
12409,"non functional"
47267,"functional"
34963,"non functional"
71579,"functional"
50979,"functional"
10509,"non functional"
55581,"functional"
5667,"functional"
66458,"non functional"
37668,"non functional"
59805,"non functional"
32419,"functional"
28922,"non functional"
69611,"functional"
32593,"functional"
7385,"non functional"
71543,"functional"
72016,"functional"
30969,"non functional"
27652,"non functional"
26374,"non functional"
2102,"functional"
31936,"non functional"
10668,"functional"
56611,"functional"
14842,"non functional"
67294,"functional"
61106,"functional"
61693,"non functional"
18196,"non functional"
27990,"non functional"
17475,"functional"
19280,"non functional"
43449,"functional"
5510,"functional"
9456,"non functional"
20064,"functional"
5036,"functional"
23634,"non functional"
32625,"non functional"
232,"non functional"
20621,"functional"
73340,"non functional"
41313,"functional"
19027,"functional"
59172,"non functional"
13918,"functional"
32798,"functional"
72071,"non functional"
59642,"non functional"
25338,"non functional"
7263,"functional"
5181,"non functional"
36311,"functional"
41021,"functional"
25507,"non functional"
13061,"functional"
62816,"functional"
34508,"non functional"
72432,"non functional"
6206,"non functional"
38985,"functional"
1344,"non functional"
56627,"functional"
29762,"functional"
40935,"non functional"
25881,"functional"
66780,"functional"
70833,"non functional"
59072,"non functional"
48905,"non functional"
37413,"functional"
55075,"non functional"
43785,"functional"
6186,"functional"
20044,"non functional"
45487,"functional"
62706,"functional"
67613,"non functional"
30321,"non functional"
48653,"non functional"
71656,"functional"
60220,"non functional"
6635,"functional"
73843,"functional"
48882,"non functional"
47930,"functional"
34624,"functional"
15439,"non functional"
72388,"non functional"
48756,"non functional"
27367,"functional"
22477,"non functional"
3332,"functional"
35824,"functional"
63880,"non functional"
18313,"functional"
68254,"functional"
42512,"non functional"
25022,"non functional"
69433,"non functional"
25885,"functional"
37208,"non functional"
2407,"functional"
37908,"functional"
45697,"non functional"
38717,"functional"
17405,"functional"
9968,"non functional"
41889,"non functional"
32909,"non functional"
64988,"functional"
56035,"non functional"
42184,"functional"
50180,"functional"
57915,"non functional"
50236,"functional"
38455,"functional"
27152,"non functional"
37521,"non functional"
8563,"non functional"
4711,"functional"
34441,"non functional"
72653,"functional"
61528,"functional"
8474,"non functional"
23513,"functional"
39096,"functional"
55208,"non functional"
26686,"non functional"
4513,"non functional"
39903,"functional"
13798,"non functional"
6638,"functional"
69443,"functional"
11109,"non functional"
24523,"functional"
74173,"functional"
10470,"non functional"
73788,"non functional"
10236,"non functional"
69050,"functional"
12138,"non functional"
62171,"functional"
23838,"functional"
7231,"non functional"
21795,"functional"
38367,"functional"
1183,"non functional"
21848,"non functional"
68794,"non functional"
72469,"functional"
32979,"non functional"
57277,"functional"
8557,"functional"
32431,"non functional"
68921,"functional"
13624,"functional"
36372,"non functional"
38226,"non functional"
69948,"non functional"
40076,"functional"
55444,"non functional"
62398,"functional"
48400,"functional"
72608,"non functional"
10086,"functional"
40852,"functional"
5468,"non functional"
33190,"non functional"
14564,"non functional"
14869,"functional"
51708,"non functional"
71977,"functional"
6962,"functional"
63879,"non functional"
20272,"functional"
32573,"functional"
60548,"non functional"
5993,"non functional"
17916,"non functional"
6751,"functional"
63986,"non functional"
21389,"functional"
73177,"functional"
47751,"non functional"
45035,"functional"
3173,"functional"
49432,"non functional"
48141,"non functional"
15138,"non functional"
62090,"functional"
44294,"non functional"
44835,"functional"
54139,"functional"
2495,"non functional"
55173,"functional"
14007,"functional"
53406,"non functional"
30316,"non functional"
21429,"non functional"
62649,"functional"
1558,"non functional"
57346,"functional"
29688,"functional"
48701,"non functional"
38968,"functional"
18570,"functional"
7004,"non functional"
51189,"non functional"
11932,"non functional"
70807,"functional"
24697,"non functional"
23607,"functional"
2725,"functional"
18477,"non functional"
45921,"functional"
27751,"functional"
11794,"non functional"
36238,"non functional"
71905,"non functional"
22407,"functional"
9988,"non functional"
32999,"functional"
62709,"functional"
4103,"non functional"
32031,"functional"
17020,"functional"
64049,"non functional"
15202,"non functional"
54892,"non functional"
43269,"functional"
4618,"non functional"
36531,"functional"
55205,"functional"
10357,"non functional"
54833,"functional"
34051,"functional"
40950,"non functional"
39236,"non functional"
36553,"non functional"
58726,"functional"
36833,"non functional"
31929,"functional"
43134,"functional"
73212,"non functional"
55786,"functional"
71695,"functional"
2884,"non functional"
39952,"non functional"
50042,"non functional"
36274,"functional"
41219,"non functional"
55158,"functional"
50557,"functional"
50278,"non functional"
42758,"functional"
23619,"functional"
5557,"non functional"
63793,"non functional"
28098,"non functional"
65379,"functional"
60409,"non functional"
51144,"functional"
58047,"functional"
65689,"non functional"
53232,"functional"
29670,"functional"
27788,"non functional"
4177,"non functional"
56600,"non functional"
28153,"functional"
65805,"non functional"
44941,"functional"
39064,"functional"
71475,"non functional"
38779,"functional"
27014,"functional"
1666,"non functional"
56113,"non functional"
52151,"non functional"
17362,"functional"
60418,"non functional"
8056,"functional"
21412,"functional"
51482,"non functional"
20255,"functional"
8231,"functional"
42028,"non functional"
45143,"non functional"
15903,"non functional"
27868,"functional"
52875,"non functional"
58861,"functional"
47215,"functional"
74007,"non functional"
17130,"functional"
33781,"functional"
41964,"non functional"
54373,"non functional"
64401,"non functional"
60230,"functional"
34010,"non functional"
50437,"functional"
32418,"functional"
39701,"non functional"
100,"functional"
60225,"functional"
48074,"non functional"
67667,"non functional"
40255,"non functional"
32098,"functional"
22920,"non functional"
18965,"functional"
47440,"functional"
11135,"non functional"
47498,"functional"
48973,"functional"
3430,"non functional"
18302,"non functional"
48378,"non functional"
52348,"functional"
66811,"non functional"
62512,"functional"
53350,"functional"
59668,"non functional"
28773,"functional"
60419,"functional"
11105,"non functional"
18575,"non functional"
58045,"non functional"
38858,"functional"
18497,"non functional"
790,"functional"
23094,"functional"
44515,"non functional"
16613,"functional"
6060,"functional"
65332,"non functional"
17058,"non functional"
39288,"non functional"
30515,"functional"
4680,"non functional"
60998,"functional"
50560,"functional"
21892,"non functional"
58791,"functional"
61369,"functional"
35496,"non functional"
3455,"non functional"
50927,"non functional"
23923,"functional"
53428,"non functional"
4972,"functional"
7299,"functional"
35530,"non functional"
25574,"functional"
37395,"functional"
11519,"non functional"
51751,"non functional"
4692,"non functional"
67733,"functional"
63243,"non functional"
13209,"functional"
56158,"functional"
57466,"non functional"
24805,"functional"
13175,"functional"
45458,"non functional"
61168,"non functional"
30529,"non functional"
39736,"functional"
65319,"non functional"
74132,"functional"
40091,"functional"
42599,"non functional"
2796,"functional"
56951,"functional"
73499,"non functional"
24219,"non functional"
10905,"non functional"
62780,"functional"
73750,"non functional"
22997,"functional"
70130,"functional"
67009,"non functional"
18610,"functional"
27274,"functional"
15506,"non functional"
31350,"non functional"
6648,"non functional"
43803,"functional"
55500,"non functional"
